ulid,flight_id,position,altitude,speed,datetime,meta,created_at,updated_at
01h0knzwwq46g859remz3wxqxe,01h0knzrcjqrhp2epzf1rce3qx,0x0000000001010000001C2712FFC9325C40673A5805B91C1DC0,52,15,2023-05-17 01:43:45,"{""lla"": {""lat"": -7.278049548635494, ""lng"": 112.79357888005038}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 61.24686437956504, ""coordinate"": {""x"": -54.39100226408535, ""y"": -240.798980686332, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwwrhahmw453p563sjn1,01h0knzrcjqrhp2epzf1rce3qx,0x000000000101000000A151CA44CA325C40861D7ED7C11C1DC0,52,15,2023-05-17 01:43:44,"{""lla"": {""lat"": -7.278083197662784, ""lng"": 112.79359550244936}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 60.02192709197372, ""coordinate"": {""x"": -52.55755597646843, ""y"": -244.54060587735387, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwwssz12bapxgh73bnrf,01h0knzrcjqrhp2epzf1rce3qx,0x00000000010100000096FC59B9C9325C4049573233B01C1DC0,52,15,2023-05-17 01:43:46,"{""lla"": {""lat"": -7.278015899608203, ""lng"": 112.79356225765136}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 62.471801667156335, ""coordinate"": {""x"": -56.22444855354991, ""y"": -237.0573557747667, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwwy2egdj9n5h6f6ypjd,01h0knzrcjqrhp2epzf1rce3qx,0x00000000010100000011D2A173C9325C402A740C61A71C1DC0,52,15,2023-05-17 01:43:47,"{""lla"": {""lat"": -7.277982250580913, ""lng"": 112.7935456352524}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 63.69673895474763, ""coordinate"": {""x"": -58.05789484116682, ""y"": -233.315731142658, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwwy7sdapd50qrnd94y4,01h0knzrcjqrhp2epzf1rce3qx,0x0000000001010000008CA7E92DC9325C400C91E68E9E1C1DC0,52,15,2023-05-17 01:43:48,"{""lla"": {""lat"": -7.277948601553623, ""lng"": 112.7935290128534}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 64.92167624233893, ""coordinate"": {""x"": -59.891341128783736, ""y"": -229.57410679081423, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwwzz2txmn2gt79jz12n,01h0knzrcjqrhp2epzf1rce3qx,0x000000000101000000077D31E8C8325C40EDADC0BC951C1DC0,52,15,2023-05-17 01:43:49,"{""lla"": {""lat"": -7.2779149525263325, ""lng"": 112.7935123904544}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 66.14661352993024, ""coordinate"": {""x"": -61.7247874182483, ""y"": -225.83248272096756, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwx4ra46csqpvvy0f6vq,01h0knzrcjqrhp2epzf1rce3qx,0x000000000101000000415579A2C8325C40CFCA9AEA8C1C1DC0,52,15,2023-05-17 01:43:50,"{""lla"": {""lat"": -7.277881303499043, ""lng"": 112.7934957680554}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 67.37155081752152, ""coordinate"": {""x"": -63.558233705865206, ""y"": -222.09085893219415, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwx4y7zjqnmn61fm4r6h,01h0knzrcjqrhp2epzf1rce3qx,0x000000000101000000BC2AC15CC8325C4021E87418841C1DC0,52,15,2023-05-17 01:43:51,"{""lla"": {""lat"": -7.277847654471753, ""lng"": 112.79347914565642}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 68.59648810511284, ""coordinate"": {""x"": -65.39167999348211, ""y"": -218.34923542287737, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwx5bfe1479mgwnjz9vc,01h0knzrcjqrhp2epzf1rce3qx,0x00000000010100000037000917C8325C4003054F467B1C1DC0,52,15,2023-05-17 01:43:52,"{""lla"": {""lat"": -7.277814005444462, ""lng"": 112.79346252325742}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 69.82142539270414, ""coordinate"": {""x"": -67.22512628109904, ""y"": -214.60761219567308, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwxabk3rr0pf0gzbp7tx,01h0knzrcjqrhp2epzf1rce3qx,0x000000000101000000B1D550D1C7325C40E4212974721C1DC0,52,15,2023-05-17 01:43:53,"{""lla"": {""lat"": -7.277780356417172, ""lng"": 112.79344590085844}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 71.04636268029545, ""coordinate"": {""x"": -69.05857256871595, ""y"": -210.86598924688613, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwxavty48t1qt1ns7hd8,01h0knzrcjqrhp2epzf1rce3qx,0x0000000001010000002CAB988BC7325C40C63E03A2691C1DC0,52,15,2023-05-17 01:43:54,"{""lla"": {""lat"": -7.277746707389882, ""lng"": 112.79342927845944}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 72.27129996788673, ""coordinate"": {""x"": -70.8920188581805, ""y"": -207.12436658171296, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwxbt59sx4tzczqjbefa,01h0knzrcjqrhp2epzf1rce3qx,0x000000000101000000A780E045C7325C40A85BDDCF601C1DC0,52,15,2023-05-17 01:43:55,"{""lla"": {""lat"": -7.277713058362592, ""lng"": 112.79341265606044}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 73.49623725547804, ""coordinate"": {""x"": -72.72546514579741, ""y"": -203.38274419437968, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwxyetam3w4154r737b7,01h0knzrcjqrhp2epzf1rce3qx,0x00000000010100000022562800C7325C408978B7FD571C1DC0,52,15,2023-05-17 01:43:56,"{""lla"": {""lat"": -7.277679409335302, ""lng"": 112.79339603366144}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 74.72117454306934, ""coordinate"": {""x"": -74.55891143341434, ""y"": -199.64112208904348, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwxyhdt3rt5f9yhbc1xd,01h0knzrcjqrhp2epzf1rce3qx,0x0000000001010000001701B874C6325C404CB26B59461C1DC0,52,15,2023-05-17 01:43:58,"{""lla"": {""lat"": -7.277612111280722, ""lng"": 112.79336278886346}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 77.17104911825194, ""coordinate"": {""x"": -78.2258040104958, ""y"": -192.15787871928137, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwxzzc1e34twdv51r2gy,01h0knzrcjqrhp2epzf1rce3qx,0x0000000001010000009D2B70BAC6325C406B95912B4F1C1DC0,52,15,2023-05-17 01:43:57,"{""lla"": {""lat"": -7.277645760308012, ""lng"": 112.79337941126246}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 75.94611183066064, ""coordinate"": {""x"": -76.39235772103125, ""y"": -195.89950026478056, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwy549vygqx1j1qvb9ty,01h0knzrcjqrhp2epzf1rce3qx,0x00000000010100000047848FA3C5325C406209FAE22B1C1DC0,52,15,2023-05-17 01:44:01,"{""lla"": {""lat"": -7.2775111641988515, ""lng"": 112.79331292166648}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 80.84586098102584, ""coordinate"": {""x"": -83.72614287519418, ""y"": -180.93301576991627, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwy56mf3tx8r75gxk1yz,01h0knzrcjqrhp2epzf1rce3qx,0x00000000010100000092D6FF2EC6325C402ECF45873D1C1DC0,52,15,2023-05-17 01:43:59,"{""lla"": {""lat"": -7.277578462253431, ""lng"": 112.79334616646447}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 78.39598640584325, ""coordinate"": {""x"": -80.05925029811272, ""y"": -188.4162574555483, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwy5tmdq6tk1h292e7k9,01h0knzrcjqrhp2epzf1rce3qx,0x000000000101000000CDAE47E9C5325C400FEC1FB5341C1DC0,52,15,2023-05-17 01:44:00,"{""lla"": {""lat"": -7.277544813226141, ""lng"": 112.79332954406549}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 79.62092369343455, ""coordinate"": {""x"": -81.89269658572962, ""y"": -184.67463647208015, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwybdrbf8tptc07mqgm2,01h0knzrcjqrhp2epzf1rce3qx,0x0000000001010000003D2F1F18C5325C402543AE3E1A1C1DC0,52,15,2023-05-17 01:44:03,"{""lla"": {""lat"": -7.277443866144271, ""lng"": 112.79327967686852}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 83.29573555620844, ""coordinate"": {""x"": -87.39303545042802, ""y"": -173.4497752062678, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwybrtqbgn76dmsd32y9,01h0knzrcjqrhp2epzf1rce3qx,0x000000000101000000C259D75DC5325C404326D410231C1DC0,52,15,2023-05-17 01:44:02,"{""lla"": {""lat"": -7.277477515171561, ""lng"": 112.7932962992675}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 82.07079826861714, ""coordinate"": {""x"": -85.5595891628111, ""y"": -177.19139534709348, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwyctjep05d7fjnhpxk7,01h0knzrcjqrhp2epzf1rce3qx,0x000000000101000000B80467D2C4325C400660886C111C1DC0,52,15,2023-05-17 01:44:04,"{""lla"": {""lat"": -7.277410217116981, ""lng"": 112.7932630544695}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 84.52067284379974, ""coordinate"": {""x"": -89.22648173804492, ""y"": -169.7081553458225, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwyhg2ehq0vk3spetcac,01h0knzrcjqrhp2epzf1rce3qx,0x00000000010100000033DAAE8CC4325C40E87C629A081C1DC0,52,15,2023-05-17 01:44:05,"{""lla"": {""lat"": -7.27737656808969, ""lng"": 112.79324643207052}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 85.74561013139105, ""coordinate"": {""x"": -91.05992802750949, ""y"": -165.966535766335, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwyhmj3bqr14pffgnx4x,01h0knzrcjqrhp2epzf1rce3qx,0x000000000101000000ADAFF646C4325C40CA993CC8FF1B1DC0,52,15,2023-05-17 01:44:06,"{""lla"": {""lat"": -7.2773429190624, ""lng"": 112.79322980967152}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 86.97054741898235, ""coordinate"": {""x"": -92.8933743151264, ""y"": -162.22491646561122, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwyj3b23zvqgpqsb3va7,01h0knzrcjqrhp2epzf1rce3qx,0x00000000010100000028853E01C4325C40ABB616F6F61B1DC0,52,15,2023-05-17 01:44:07,"{""lla"": {""lat"": -7.2773092700351105, ""lng"": 112.79321318727251}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 88.19548470657365, ""coordinate"": {""x"": -94.72682060274332, ""y"": -158.48329744688454, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwyq2ft8k7b4g8x800r0,01h0knzrcjqrhp2epzf1rce3qx,0x000000000101000000A35A86BBC3325C408DD3F023EE1B1DC0,52,15,2023-05-17 01:44:08,"{""lla"": {""lat"": -7.27727562100782, ""lng"": 112.79319656487354}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 89.42042199416494, ""coordinate"": {""x"": -96.56026689036024, ""y"": -154.7416787098085, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwyqa212tqvwbdtn0gk8,01h0knzrcjqrhp2epzf1rce3qx,0x0000000001010000001E30CE75C3325C406EF0CA51E51B1DC0,52,15,2023-05-17 01:44:09,"{""lla"": {""lat"": -7.27724197198053, ""lng"": 112.79317994247457}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 90.64535928175624, ""coordinate"": {""x"": -98.39371317797712, ""y"": -151.0000602501105, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwyrqrvbgp1apf1gcrbc,01h0knzrcjqrhp2epzf1rce3qx,0x00000000010100000058081630C3325C40500DA57FDC1B1DC0,52,15,2023-05-17 01:44:10,"{""lla"": {""lat"": -7.27720832295324, ""lng"": 112.79316332007556}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 91.87029656934754, ""coordinate"": {""x"": -100.2271594674417, ""y"": -147.25844207391071, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwyw01tpr0nw4kzdhay9,01h0knzrcjqrhp2epzf1rce3qx,0x000000000101000000D3DD5DEAC2325C40312A7FADD31B1DC0,52,15,2023-05-17 01:44:11,"{""lla"": {""lat"": -7.277174673925949, ""lng"": 112.79314669767656}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 93.09523385693883, ""coordinate"": {""x"": -102.0606057550586, ""y"": -143.5168241779759, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwyx49d1ma25rmcyskja,01h0knzrcjqrhp2epzf1rce3qx,0x0000000001010000004EB3A5A4C2325C40844759DBCA1B1DC0,52,15,2023-05-17 01:44:12,"{""lla"": {""lat"": -7.277141024898659, ""lng"": 112.79313007527756}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 94.32017114453016, ""coordinate"": {""x"": -103.89405204452316, ""y"": -139.77520656080483, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwyxc4qhk251cchpn9dt,01h0knzrcjqrhp2epzf1rce3qx,0x000000000101000000C888ED5EC2325C4065643309C21B1DC0,52,15,2023-05-17 01:44:13,"{""lla"": {""lat"": -7.27710737587137, ""lng"": 112.79311345287856}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 95.54510843212144, ""coordinate"": {""x"": -105.72749833214009, ""y"": -136.03358922609274, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwz25k8jzrgwcwqf09bq,01h0knzrcjqrhp2epzf1rce3qx,0x000000000101000000BE337DD3C1325C40289EE764B01B1DC0,52,15,2023-05-17 01:44:15,"{""lla"": {""lat"": -7.277040077816789, ""lng"": 112.7930802080806}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 97.99498300730404, ""coordinate"": {""x"": -109.3943909073739, ""y"": -128.5503553972324, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwz2cmk30a3q6ez7ge64,01h0knzrcjqrhp2epzf1rce3qx,0x0000000001010000003909C58DC1325C400ABBC192A71B1DC0,52,15,2023-05-17 01:44:16,"{""lla"": {""lat"": -7.277006428789499, ""lng"": 112.7930635856816}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 99.21992029489536, ""coordinate"": {""x"": -111.22783719683846, ""y"": -124.80873890527825, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwz2nycyz9v2n8zww17t,01h0knzrcjqrhp2epzf1rce3qx,0x000000000101000000435E3519C2325C4047810D37B91B1DC0,52,15,2023-05-17 01:44:14,"{""lla"": {""lat"": -7.27707372684408, ""lng"": 112.79309683047958}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 96.77004571971275, ""coordinate"": {""x"": -107.560944619757, ""y"": -132.29197217199203, ""z"": 52}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwz7dgzjkkas5tjc9dfs,01h0knzrcmsb7qc5m2zxvns12r,0x00000000010100000079B7601AC2325C4008127C1812211DC0,54,15,2023-05-17 01:42:56,"{""lla"": {""lat"": -7.282295591900454, ""lng"": 112.79309710926933}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 1.2864112262327632, ""coordinate"": {""x"": -107.53019418558844, ""y"": -712.9427045872242, ""z"": 54}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwz7zad3gg1d95dcx3ws,01h0knzrcmsb7qc5m2zxvns12r,0x00000000010100000026C79DD2C1325C407BD976DA1A211DC0,54,15,2023-05-17 01:42:55,"{""lla"": {""lat"": -7.282329, ""lng"": 112.79308}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 0, ""coordinate"": {""x"": -109.4173421415988, ""y"": -716.6575748333398, ""z"": 54}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwz83wb3618474ngbv11,01h0knzrcmsb7qc5m2zxvns12r,0x000000000101000000CDA72362C2325C40254A815609211DC0,54,15,2023-05-17 01:42:57,"{""lla"": {""lat"": -7.282262183800909, ""lng"": 112.79311421853862}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 2.5728224524655263, ""coordinate"": {""x"": -105.6430462277304, ""y"": -709.2278346173317, ""z"": 54}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwzd28bdgjx8jny8j02p,01h0knzrcmsb7qc5m2zxvns12r,0x0000000001010000007588A9F1C2325C40CFBA8BD2F7201DC0,54,15,2023-05-17 01:42:59,"{""lla"": {""lat"": -7.282195367601819, ""lng"": 112.79314843707724}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 5.145644904931053, ""coordinate"": {""x"": -101.86875031386202, ""y"": -701.7980955088725, ""z"": 54}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwzdw7yrkkw0vj6jm62t,01h0knzrcmsb7qc5m2zxvns12r,0x000000000101000000C8786C39C3325C405CF39010EF201DC0,54,15,2023-05-17 01:43:00,"{""lla"": {""lat"": -7.2821619595022735, ""lng"": 112.79316554634654}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 6.432056131163814, ""coordinate"": {""x"": -99.98160235415637, ""y"": -698.0832263693819, ""z"": 54}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwzdx3j50yb7ykmyt4km,01h0knzrcmsb7qc5m2zxvns12r,0x0000000001010000002198E6A9C2325C40B282869400211DC0,54,15,2023-05-17 01:42:58,"{""lla"": {""lat"": -7.282228775701364, ""lng"": 112.79313132780791}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 3.8592336786982897, ""coordinate"": {""x"": -103.7558982698724, ""y"": -705.5129649257411, ""z"": 54}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwzjakcfa6e38pzvpb5r,01h0knzrcmsb7qc5m2zxvns12r,0x0000000001010000001C692F81C3325C40782B964EE6201DC0,54,15,2023-05-17 01:43:01,"{""lla"": {""lat"": -7.282128551402728, ""lng"": 112.79318265561584}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 7.718467357396579, ""coordinate"": {""x"": -98.094454398146, ""y"": -694.3683575072693, ""z"": 54}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwzjdvpvmjk1vwwwyyg6,01h0knzrcmsb7qc5m2zxvns12r,0x0000000001010000007059F2C8C3325C4006649B8CDD201DC0,54,15,2023-05-17 01:43:02,"{""lla"": {""lat"": -7.282095143303183, ""lng"": 112.79319976488516}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 9.004878583629342, ""coordinate"": {""x"": -96.20730644213565, ""y"": -690.6534889221881, ""z"": 54}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwzjj1mm4p1jpscpwhxy,01h0knzrcmsb7qc5m2zxvns12r,0x0000000001010000000447B510C4325C40229CA0CAD4201DC0,54,15,2023-05-17 01:43:03,"{""lla"": {""lat"": -7.282061735203638, ""lng"": 112.79321687415448}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 10.291289809862104, ""coordinate"": {""x"": -94.32015848242996, ""y"": -686.9386206136767, ""z"": 54}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwzqt23axztv6xfgd5ab,01h0knzrcmsb7qc5m2zxvns12r,0x00000000010100000057377858C4325C40AFD4A508CC201DC0,54,15,2023-05-17 01:43:04,"{""lla"": {""lat"": -7.282028327104093, ""lng"": 112.7932339834238}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 11.577701036094869, ""coordinate"": {""x"": -92.43301052457196, ""y"": -683.2237525816194, ""z"": 54}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwzrfc9hmgsv1jm54y4j,01h0knzrcmsb7qc5m2zxvns12r,0x000000000101000000FF17FEE7C4325C405945B084BA201DC0,54,15,2023-05-17 01:43:06,"{""lla"": {""lat"": -7.281961510905002, ""lng"": 112.7932682019624}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 14.150523488560394, ""coordinate"": {""x"": -88.65871461070358, ""y"": -675.7940173485994, ""z"": 54}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwzrjv211kcwzv643ncg,01h0knzrcmsb7qc5m2zxvns12r,0x000000000101000000AB273BA0C4325C40CC0CAB46C3201DC0,54,15,2023-05-17 01:43:05,"{""lla"": {""lat"": -7.281994919004547, ""lng"": 112.7932510926931}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 12.864112262327628, ""coordinate"": {""x"": -90.5458625685616, ""y"": -679.5088848270555, ""z"": 54}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwzy89zjmk1txsptn0ad,01h0knzrcmsb7qc5m2zxvns12r,0x000000000101000000A6F88377C5325C4003B6BA00A9201DC0,54,15,2023-05-17 01:43:08,"{""lla"": {""lat"": -7.281894694705912, ""lng"": 112.79330242050102}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 16.72334594102592, ""coordinate"": {""x"": -84.8844186968352, ""y"": -668.3642832232437, ""z"": 54}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwzyg55qjs6de1hdvcj5,01h0knzrcmsb7qc5m2zxvns12r,0x0000000001010000005208C12FC5325C40E67DB5C2B1201DC0,54,15,2023-05-17 01:43:07,"{""lla"": {""lat"": -7.281928102805456, ""lng"": 112.79328531123171}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 15.436934714793155, ""coordinate"": {""x"": -86.77156665284556, ""y"": -672.0791501477521, ""z"": 54}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzwzz534g1trwz25g61f5,01h0knzrcmsb7qc5m2zxvns12r,0x000000000101000000FAE846BFC5325C4090EEBF3EA0201DC0,54,15,2023-05-17 01:43:09,"{""lla"": {""lat"": -7.281861286606366, ""lng"": 112.79331952977032}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 18.009757167258684, ""coordinate"": {""x"": -82.99727073897719, ""y"": -664.6494165759976, ""z"": 54}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzx04ewh7sb3v92y85xvp,01h0knzrcmsb7qc5m2zxvns12r,0x0000000001010000004ED90907C6325C40AC26C57C97201DC0,54,15,2023-05-17 01:43:10,"{""lla"": {""lat"": -7.281827878506821, ""lng"": 112.79333663903964}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 19.296168393491445, ""coordinate"": {""x"": -81.11012277927153, ""y"": -660.9345502046284, ""z"": 54}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzx04qbx6w10d86dm9b09,01h0knzrcmsb7qc5m2zxvns12r,0x000000000101000000A1C9CC4EC6325C403A5FCABA8E201DC0,54,15,2023-05-17 01:43:11,"{""lla"": {""lat"": -7.2817944704072755, ""lng"": 112.79335374830896}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 20.58257961972421, ""coordinate"": {""x"": -79.22297482326117, ""y"": -657.2196841087895, ""z"": 54}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzx0500y1s4sn047jnm2x,01h0knzrcmsb7qc5m2zxvns12r,0x000000000101000000F5B98F96C6325C405697CFF885201DC0,54,15,2023-05-17 01:43:12,"{""lla"": {""lat"": -7.28176106230773, ""lng"": 112.79337085757824}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 21.868990845956972, ""coordinate"": {""x"": -77.3358268672508, ""y"": -653.5048182909059, ""z"": 54}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzx0apvyyx24pnaprbm04,01h0knzrcmsb7qc5m2zxvns12r,0x00000000010100000049AA52DEC6325C40E3CFD4367D201DC0,54,15,2023-05-17 01:43:13,"{""lla"": {""lat"": -7.2817276542081855, ""lng"": 112.79338796684756}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 23.155402072189737, ""coordinate"": {""x"": -75.44867890754513, ""y"": -649.7899527513241, ""z"": 54}}",2023-05-17 01:42:59,2023-05-17 01:42:59
01h0knzx0avfy7p84258e8erc1,01h0knzrcmsb7qc5m2zxvns12r,0x0000000001010000009C9A1526C7325C400008DA7474201DC0,54,15,2023-05-17 01:43:14,"{""lla"": {""lat"": -7.28169424610864, ""lng"": 112.79340507611688}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 24.441813298422495, ""coordinate"": {""x"": -73.56153095153476, ""y"": -646.0750874865798, ""z"": 54}}",2023-05-17 01:42:59,2023-05-17 01:42:59
